"","sub_id","SNh","PBCh","Ah","SNuh","PBCuh","Auh","Ih","Iuh","SN","PBC","A","I","trial_id","NoMC","AOI","choice"
"1",42,36,20,26,48,25,20,1,1,-12,-5,6,0,1,0,"Caption","skip"
"2",42,36,20,26,48,25,20,1,1,-12,-5,6,0,1,0,"like","skip"
"3",42,36,20,26,48,25,20,1,1,-12,-5,6,0,1,1,"Skip","skip"
"4",42,36,20,26,48,25,20,1,1,-12,-5,6,0,1,0,"photo","skip"
"5",42,36,20,26,48,25,20,1,1,-12,-5,6,0,1,1,"Whole Screen","skip"
"6",42,36,20,26,48,25,20,1,1,-12,-5,6,0,2,0,"Caption","skip"
"7",42,36,20,26,48,25,20,1,1,-12,-5,6,0,2,0,"like","skip"
"8",42,36,20,26,48,25,20,1,1,-12,-5,6,0,2,0,"photo","skip"
"9",42,36,20,26,48,25,20,1,1,-12,-5,6,0,2,1,"Skip","skip"
"10",42,36,20,26,48,25,20,1,1,-12,-5,6,0,2,1,"Whole Screen","skip"
"11",42,36,20,26,48,25,20,1,1,-12,-5,6,0,3,0,"Caption","skip"
"12",42,36,20,26,48,25,20,1,1,-12,-5,6,0,3,0,"like","skip"
"13",42,36,20,26,48,25,20,1,1,-12,-5,6,0,3,0,"photo","skip"
"14",42,36,20,26,48,25,20,1,1,-12,-5,6,0,3,1,"Skip","skip"
"15",42,36,20,26,48,25,20,1,1,-12,-5,6,0,3,1,"Whole Screen","skip"
"16",42,36,20,26,48,25,20,1,1,-12,-5,6,0,4,0,"Caption","skip"
"17",42,36,20,26,48,25,20,1,1,-12,-5,6,0,4,0,"like","skip"
"18",42,36,20,26,48,25,20,1,1,-12,-5,6,0,4,0,"photo","skip"
"19",42,36,20,26,48,25,20,1,1,-12,-5,6,0,4,1,"Skip","skip"
"20",42,36,20,26,48,25,20,1,1,-12,-5,6,0,4,1,"Whole Screen","skip"
"21",42,36,20,26,48,25,20,1,1,-12,-5,6,0,5,0,"Caption","skip"
"22",42,36,20,26,48,25,20,1,1,-12,-5,6,0,5,0,"like","skip"
"23",42,36,20,26,48,25,20,1,1,-12,-5,6,0,5,0,"photo","skip"
"24",42,36,20,26,48,25,20,1,1,-12,-5,6,0,5,1,"Skip","skip"
"25",42,36,20,26,48,25,20,1,1,-12,-5,6,0,5,1,"Whole Screen","skip"
"26",42,36,20,26,48,25,20,1,1,-12,-5,6,0,6,0,"Caption","skip"
"27",42,36,20,26,48,25,20,1,1,-12,-5,6,0,6,0,"like","skip"
"28",42,36,20,26,48,25,20,1,1,-12,-5,6,0,6,0,"photo","skip"
"29",42,36,20,26,48,25,20,1,1,-12,-5,6,0,6,1,"Skip","skip"
"30",42,36,20,26,48,25,20,1,1,-12,-5,6,0,6,1,"Whole Screen","skip"
"31",42,36,20,26,48,25,20,1,1,-12,-5,6,0,7,0,"Caption","like"
"32",42,36,20,26,48,25,20,1,1,-12,-5,6,0,7,1,"like","like"
"33",42,36,20,26,48,25,20,1,1,-12,-5,6,0,7,0,"photo","like"
"34",42,36,20,26,48,25,20,1,1,-12,-5,6,0,7,0,"Skip","like"
"35",42,36,20,26,48,25,20,1,1,-12,-5,6,0,7,1,"Whole Screen","like"
"36",42,36,20,26,48,25,20,1,1,-12,-5,6,0,8,0,"Caption","like"
"37",42,36,20,26,48,25,20,1,1,-12,-5,6,0,8,1,"like","like"
"38",42,36,20,26,48,25,20,1,1,-12,-5,6,0,8,0,"photo","like"
"39",42,36,20,26,48,25,20,1,1,-12,-5,6,0,8,0,"Skip","like"
"40",42,36,20,26,48,25,20,1,1,-12,-5,6,0,8,1,"Whole Screen","like"
"41",42,36,20,26,48,25,20,1,1,-12,-5,6,0,9,0,"Caption","skip"
"42",42,36,20,26,48,25,20,1,1,-12,-5,6,0,9,0,"like","skip"
"43",42,36,20,26,48,25,20,1,1,-12,-5,6,0,9,0,"photo","skip"
"44",42,36,20,26,48,25,20,1,1,-12,-5,6,0,9,1,"Skip","skip"
"45",42,36,20,26,48,25,20,1,1,-12,-5,6,0,9,1,"Whole Screen","skip"
"46",42,36,20,26,48,25,20,1,1,-12,-5,6,0,10,0,"Caption","skip"
"47",42,36,20,26,48,25,20,1,1,-12,-5,6,0,10,0,"like","skip"
"48",42,36,20,26,48,25,20,1,1,-12,-5,6,0,10,0,"photo","skip"
"49",42,36,20,26,48,25,20,1,1,-12,-5,6,0,10,1,"Skip","skip"
"50",42,36,20,26,48,25,20,1,1,-12,-5,6,0,10,1,"Whole Screen","skip"
"51",42,36,20,26,48,25,20,1,1,-12,-5,6,0,11,0,"Caption","skip"
"52",42,36,20,26,48,25,20,1,1,-12,-5,6,0,11,0,"like","skip"
"53",42,36,20,26,48,25,20,1,1,-12,-5,6,0,11,0,"photo","skip"
"54",42,36,20,26,48,25,20,1,1,-12,-5,6,0,11,1,"Skip","skip"
"55",42,36,20,26,48,25,20,1,1,-12,-5,6,0,11,1,"Whole Screen","skip"
"56",42,36,20,26,48,25,20,1,1,-12,-5,6,0,12,0,"Caption","skip"
"57",42,36,20,26,48,25,20,1,1,-12,-5,6,0,12,0,"like","skip"
"58",42,36,20,26,48,25,20,1,1,-12,-5,6,0,12,0,"photo","skip"
"59",42,36,20,26,48,25,20,1,1,-12,-5,6,0,12,1,"Skip","skip"
"60",42,36,20,26,48,25,20,1,1,-12,-5,6,0,12,1,"Whole Screen","skip"
"61",42,36,20,26,48,25,20,1,1,-12,-5,6,0,13,0,"Caption","like"
"62",42,36,20,26,48,25,20,1,1,-12,-5,6,0,13,1,"like","like"
"63",42,36,20,26,48,25,20,1,1,-12,-5,6,0,13,0,"photo","like"
"64",42,36,20,26,48,25,20,1,1,-12,-5,6,0,13,0,"Skip","like"
"65",42,36,20,26,48,25,20,1,1,-12,-5,6,0,13,1,"Whole Screen","like"
"66",42,36,20,26,48,25,20,1,1,-12,-5,6,0,14,0,"Caption","skip"
"67",42,36,20,26,48,25,20,1,1,-12,-5,6,0,14,0,"like","skip"
"68",42,36,20,26,48,25,20,1,1,-12,-5,6,0,14,0,"photo","skip"
"69",42,36,20,26,48,25,20,1,1,-12,-5,6,0,14,1,"Skip","skip"
"70",42,36,20,26,48,25,20,1,1,-12,-5,6,0,14,1,"Whole Screen","skip"
"71",42,36,20,26,48,25,20,1,1,-12,-5,6,0,15,0,"Caption","skip"
"72",42,36,20,26,48,25,20,1,1,-12,-5,6,0,15,0,"like","skip"
"73",42,36,20,26,48,25,20,1,1,-12,-5,6,0,15,0,"photo","skip"
"74",42,36,20,26,48,25,20,1,1,-12,-5,6,0,15,1,"Skip","skip"
"75",42,36,20,26,48,25,20,1,1,-12,-5,6,0,15,1,"Whole Screen","skip"
"76",42,36,20,26,48,25,20,1,1,-12,-5,6,0,16,0,"Caption","like"
"77",42,36,20,26,48,25,20,1,1,-12,-5,6,0,16,1,"like","like"
"78",42,36,20,26,48,25,20,1,1,-12,-5,6,0,16,0,"photo","like"
"79",42,36,20,26,48,25,20,1,1,-12,-5,6,0,16,0,"Skip","like"
"80",42,36,20,26,48,25,20,1,1,-12,-5,6,0,16,1,"Whole Screen","like"
"81",42,36,20,26,48,25,20,1,1,-12,-5,6,0,17,0,"Caption","skip"
"82",42,36,20,26,48,25,20,1,1,-12,-5,6,0,17,0,"like","skip"
"83",42,36,20,26,48,25,20,1,1,-12,-5,6,0,17,0,"photo","skip"
"84",42,36,20,26,48,25,20,1,1,-12,-5,6,0,17,1,"Skip","skip"
"85",42,36,20,26,48,25,20,1,1,-12,-5,6,0,17,1,"Whole Screen","skip"
"86",42,36,20,26,48,25,20,1,1,-12,-5,6,0,18,0,"Caption","like"
"87",42,36,20,26,48,25,20,1,1,-12,-5,6,0,18,1,"like","like"
"88",42,36,20,26,48,25,20,1,1,-12,-5,6,0,18,0,"photo","like"
"89",42,36,20,26,48,25,20,1,1,-12,-5,6,0,18,0,"Skip","like"
"90",42,36,20,26,48,25,20,1,1,-12,-5,6,0,18,1,"Whole Screen","like"
"91",42,36,20,26,48,25,20,1,1,-12,-5,6,0,19,0,"Caption","skip"
"92",42,36,20,26,48,25,20,1,1,-12,-5,6,0,19,0,"like","skip"
"93",42,36,20,26,48,25,20,1,1,-12,-5,6,0,19,0,"photo","skip"
"94",42,36,20,26,48,25,20,1,1,-12,-5,6,0,19,1,"Skip","skip"
"95",42,36,20,26,48,25,20,1,1,-12,-5,6,0,19,1,"Whole Screen","skip"
"96",42,36,20,26,48,25,20,1,1,-12,-5,6,0,20,0,"Caption","skip"
"97",42,36,20,26,48,25,20,1,1,-12,-5,6,0,20,0,"like","skip"
"98",42,36,20,26,48,25,20,1,1,-12,-5,6,0,20,0,"photo","skip"
"99",42,36,20,26,48,25,20,1,1,-12,-5,6,0,20,1,"Skip","skip"
"100",42,36,20,26,48,25,20,1,1,-12,-5,6,0,20,1,"Whole Screen","skip"
"101",41,40,24,25,27,18,16,2,3,13,6,9,-1,1,0,"Caption","skip"
"102",41,40,24,25,27,18,16,2,3,13,6,9,-1,1,0,"like","skip"
"103",41,40,24,25,27,18,16,2,3,13,6,9,-1,1,1,"Skip","skip"
"104",41,40,24,25,27,18,16,2,3,13,6,9,-1,1,0,"photo","skip"
"105",41,40,24,25,27,18,16,2,3,13,6,9,-1,1,1,"Whole Screen","skip"
"106",41,40,24,25,27,18,16,2,3,13,6,9,-1,2,0,"Caption","skip"
"107",41,40,24,25,27,18,16,2,3,13,6,9,-1,2,0,"like","skip"
"108",41,40,24,25,27,18,16,2,3,13,6,9,-1,2,0,"photo","skip"
"109",41,40,24,25,27,18,16,2,3,13,6,9,-1,2,1,"Skip","skip"
"110",41,40,24,25,27,18,16,2,3,13,6,9,-1,2,1,"Whole Screen","skip"
"111",41,40,24,25,27,18,16,2,3,13,6,9,-1,3,0,"Caption","skip"
"112",41,40,24,25,27,18,16,2,3,13,6,9,-1,3,0,"like","skip"
"113",41,40,24,25,27,18,16,2,3,13,6,9,-1,3,0,"photo","skip"
"114",41,40,24,25,27,18,16,2,3,13,6,9,-1,3,1,"Skip","skip"
"115",41,40,24,25,27,18,16,2,3,13,6,9,-1,3,1,"Whole Screen","skip"
"116",41,40,24,25,27,18,16,2,3,13,6,9,-1,4,0,"Caption","skip"
"117",41,40,24,25,27,18,16,2,3,13,6,9,-1,4,0,"like","skip"
"118",41,40,24,25,27,18,16,2,3,13,6,9,-1,4,0,"photo","skip"
"119",41,40,24,25,27,18,16,2,3,13,6,9,-1,4,1,"Skip","skip"
"120",41,40,24,25,27,18,16,2,3,13,6,9,-1,4,1,"Whole Screen","skip"
"121",41,40,24,25,27,18,16,2,3,13,6,9,-1,5,0,"Caption","skip"
"122",41,40,24,25,27,18,16,2,3,13,6,9,-1,5,0,"like","skip"
"123",41,40,24,25,27,18,16,2,3,13,6,9,-1,5,0,"photo","skip"
"124",41,40,24,25,27,18,16,2,3,13,6,9,-1,5,1,"Skip","skip"
"125",41,40,24,25,27,18,16,2,3,13,6,9,-1,5,1,"Whole Screen","skip"
"126",41,40,24,25,27,18,16,2,3,13,6,9,-1,6,0,"Caption","skip"
"127",41,40,24,25,27,18,16,2,3,13,6,9,-1,6,0,"like","skip"
"128",41,40,24,25,27,18,16,2,3,13,6,9,-1,6,0,"photo","skip"
"129",41,40,24,25,27,18,16,2,3,13,6,9,-1,6,1,"Skip","skip"
"130",41,40,24,25,27,18,16,2,3,13,6,9,-1,6,1,"Whole Screen","skip"
"131",41,40,24,25,27,18,16,2,3,13,6,9,-1,7,0,"Caption","skip"
"132",41,40,24,25,27,18,16,2,3,13,6,9,-1,7,0,"like","skip"
"133",41,40,24,25,27,18,16,2,3,13,6,9,-1,7,0,"photo","skip"
"134",41,40,24,25,27,18,16,2,3,13,6,9,-1,7,1,"Skip","skip"
"135",41,40,24,25,27,18,16,2,3,13,6,9,-1,7,1,"Whole Screen","skip"
"136",41,40,24,25,27,18,16,2,3,13,6,9,-1,8,0,"Caption","skip"
"137",41,40,24,25,27,18,16,2,3,13,6,9,-1,8,0,"like","skip"
"138",41,40,24,25,27,18,16,2,3,13,6,9,-1,8,0,"photo","skip"
"139",41,40,24,25,27,18,16,2,3,13,6,9,-1,8,1,"Skip","skip"
"140",41,40,24,25,27,18,16,2,3,13,6,9,-1,8,1,"Whole Screen","skip"
"141",41,40,24,25,27,18,16,2,3,13,6,9,-1,9,0,"Caption","skip"
"142",41,40,24,25,27,18,16,2,3,13,6,9,-1,9,0,"like","skip"
"143",41,40,24,25,27,18,16,2,3,13,6,9,-1,9,0,"photo","skip"
"144",41,40,24,25,27,18,16,2,3,13,6,9,-1,9,1,"Skip","skip"
"145",41,40,24,25,27,18,16,2,3,13,6,9,-1,9,1,"Whole Screen","skip"
"146",41,40,24,25,27,18,16,2,3,13,6,9,-1,10,0,"Caption","skip"
"147",41,40,24,25,27,18,16,2,3,13,6,9,-1,10,0,"like","skip"
"148",41,40,24,25,27,18,16,2,3,13,6,9,-1,10,0,"photo","skip"
"149",41,40,24,25,27,18,16,2,3,13,6,9,-1,10,1,"Skip","skip"
"150",41,40,24,25,27,18,16,2,3,13,6,9,-1,10,1,"Whole Screen","skip"
"151",41,40,24,25,27,18,16,2,3,13,6,9,-1,11,0,"Caption","skip"
"152",41,40,24,25,27,18,16,2,3,13,6,9,-1,11,0,"like","skip"
"153",41,40,24,25,27,18,16,2,3,13,6,9,-1,11,0,"photo","skip"
"154",41,40,24,25,27,18,16,2,3,13,6,9,-1,11,1,"Skip","skip"
"155",41,40,24,25,27,18,16,2,3,13,6,9,-1,11,1,"Whole Screen","skip"
"156",41,40,24,25,27,18,16,2,3,13,6,9,-1,12,0,"Caption","skip"
"157",41,40,24,25,27,18,16,2,3,13,6,9,-1,12,0,"like","skip"
"158",41,40,24,25,27,18,16,2,3,13,6,9,-1,12,0,"photo","skip"
"159",41,40,24,25,27,18,16,2,3,13,6,9,-1,12,1,"Skip","skip"
"160",41,40,24,25,27,18,16,2,3,13,6,9,-1,12,1,"Whole Screen","skip"
"161",41,40,24,25,27,18,16,2,3,13,6,9,-1,13,0,"Caption","skip"
"162",41,40,24,25,27,18,16,2,3,13,6,9,-1,13,0,"like","skip"
"163",41,40,24,25,27,18,16,2,3,13,6,9,-1,13,0,"photo","skip"
"164",41,40,24,25,27,18,16,2,3,13,6,9,-1,13,1,"Skip","skip"
"165",41,40,24,25,27,18,16,2,3,13,6,9,-1,13,1,"Whole Screen","skip"
"166",41,40,24,25,27,18,16,2,3,13,6,9,-1,14,0,"Caption","skip"
"167",41,40,24,25,27,18,16,2,3,13,6,9,-1,14,0,"like","skip"
"168",41,40,24,25,27,18,16,2,3,13,6,9,-1,14,0,"photo","skip"
"169",41,40,24,25,27,18,16,2,3,13,6,9,-1,14,1,"Skip","skip"
"170",41,40,24,25,27,18,16,2,3,13,6,9,-1,14,1,"Whole Screen","skip"
"171",41,40,24,25,27,18,16,2,3,13,6,9,-1,15,0,"Caption","skip"
"172",41,40,24,25,27,18,16,2,3,13,6,9,-1,15,0,"like","skip"
"173",41,40,24,25,27,18,16,2,3,13,6,9,-1,15,0,"photo","skip"
"174",41,40,24,25,27,18,16,2,3,13,6,9,-1,15,1,"Skip","skip"
"175",41,40,24,25,27,18,16,2,3,13,6,9,-1,15,1,"Whole Screen","skip"
"176",41,40,24,25,27,18,16,2,3,13,6,9,-1,16,0,"Caption","skip"
"177",41,40,24,25,27,18,16,2,3,13,6,9,-1,16,0,"like","skip"
"178",41,40,24,25,27,18,16,2,3,13,6,9,-1,16,0,"photo","skip"
"179",41,40,24,25,27,18,16,2,3,13,6,9,-1,16,1,"Skip","skip"
"180",41,40,24,25,27,18,16,2,3,13,6,9,-1,16,1,"Whole Screen","skip"
"181",41,40,24,25,27,18,16,2,3,13,6,9,-1,17,0,"Caption","skip"
"182",41,40,24,25,27,18,16,2,3,13,6,9,-1,17,0,"like","skip"
"183",41,40,24,25,27,18,16,2,3,13,6,9,-1,17,0,"photo","skip"
"184",41,40,24,25,27,18,16,2,3,13,6,9,-1,17,1,"Skip","skip"
"185",41,40,24,25,27,18,16,2,3,13,6,9,-1,17,1,"Whole Screen","skip"
"186",41,40,24,25,27,18,16,2,3,13,6,9,-1,18,0,"Caption","skip"
"187",41,40,24,25,27,18,16,2,3,13,6,9,-1,18,0,"like","skip"
"188",41,40,24,25,27,18,16,2,3,13,6,9,-1,18,0,"photo","skip"
"189",41,40,24,25,27,18,16,2,3,13,6,9,-1,18,1,"Skip","skip"
"190",41,40,24,25,27,18,16,2,3,13,6,9,-1,18,1,"Whole Screen","skip"
"191",41,40,24,25,27,18,16,2,3,13,6,9,-1,19,0,"Caption","skip"
"192",41,40,24,25,27,18,16,2,3,13,6,9,-1,19,0,"like","skip"
"193",41,40,24,25,27,18,16,2,3,13,6,9,-1,19,0,"photo","skip"
"194",41,40,24,25,27,18,16,2,3,13,6,9,-1,19,1,"Skip","skip"
"195",41,40,24,25,27,18,16,2,3,13,6,9,-1,19,1,"Whole Screen","skip"
"196",41,40,24,25,27,18,16,2,3,13,6,9,-1,20,0,"Caption","skip"
"197",41,40,24,25,27,18,16,2,3,13,6,9,-1,20,0,"like","skip"
"198",41,40,24,25,27,18,16,2,3,13,6,9,-1,20,0,"photo","skip"
"199",41,40,24,25,27,18,16,2,3,13,6,9,-1,20,1,"Skip","skip"
"200",41,40,24,25,27,18,16,2,3,13,6,9,-1,20,1,"Whole Screen","skip"
"201",40,75,24,39,54,28,19,7,5,21,-4,20,2,1,0,"Caption","like"
"202",40,75,24,39,54,28,19,7,5,21,-4,20,2,1,1,"like","like"
"203",40,75,24,39,54,28,19,7,5,21,-4,20,2,1,0,"Skip","like"
"204",40,75,24,39,54,28,19,7,5,21,-4,20,2,1,0,"photo","like"
"205",40,75,24,39,54,28,19,7,5,21,-4,20,2,1,1,"Whole Screen","like"
"206",40,75,24,39,54,28,19,7,5,21,-4,20,2,2,0,"Caption","skip"
"207",40,75,24,39,54,28,19,7,5,21,-4,20,2,2,0,"like","skip"
"208",40,75,24,39,54,28,19,7,5,21,-4,20,2,2,0,"photo","skip"
"209",40,75,24,39,54,28,19,7,5,21,-4,20,2,2,1,"Skip","skip"
"210",40,75,24,39,54,28,19,7,5,21,-4,20,2,2,1,"Whole Screen","skip"
"211",40,75,24,39,54,28,19,7,5,21,-4,20,2,3,0,"Caption","like"
"212",40,75,24,39,54,28,19,7,5,21,-4,20,2,3,1,"like","like"
"213",40,75,24,39,54,28,19,7,5,21,-4,20,2,3,0,"photo","like"
"214",40,75,24,39,54,28,19,7,5,21,-4,20,2,3,0,"Skip","like"
"215",40,75,24,39,54,28,19,7,5,21,-4,20,2,3,1,"Whole Screen","like"
"216",40,75,24,39,54,28,19,7,5,21,-4,20,2,4,0,"Caption","like"
"217",40,75,24,39,54,28,19,7,5,21,-4,20,2,4,1,"like","like"
"218",40,75,24,39,54,28,19,7,5,21,-4,20,2,4,0,"photo","like"
"219",40,75,24,39,54,28,19,7,5,21,-4,20,2,4,0,"Skip","like"
"220",40,75,24,39,54,28,19,7,5,21,-4,20,2,4,1,"Whole Screen","like"
"221",40,75,24,39,54,28,19,7,5,21,-4,20,2,5,0,"Caption","skip"
"222",40,75,24,39,54,28,19,7,5,21,-4,20,2,5,0,"like","skip"
"223",40,75,24,39,54,28,19,7,5,21,-4,20,2,5,0,"photo","skip"
"224",40,75,24,39,54,28,19,7,5,21,-4,20,2,5,1,"Skip","skip"
"225",40,75,24,39,54,28,19,7,5,21,-4,20,2,5,1,"Whole Screen","skip"
"226",40,75,24,39,54,28,19,7,5,21,-4,20,2,6,0,"Caption","skip"
"227",40,75,24,39,54,28,19,7,5,21,-4,20,2,6,0,"like","skip"
"228",40,75,24,39,54,28,19,7,5,21,-4,20,2,6,0,"photo","skip"
"229",40,75,24,39,54,28,19,7,5,21,-4,20,2,6,1,"Skip","skip"
"230",40,75,24,39,54,28,19,7,5,21,-4,20,2,6,1,"Whole Screen","skip"
"231",40,75,24,39,54,28,19,7,5,21,-4,20,2,7,0,"Caption","like"
"232",40,75,24,39,54,28,19,7,5,21,-4,20,2,7,1,"like","like"
"233",40,75,24,39,54,28,19,7,5,21,-4,20,2,7,0,"photo","like"
"234",40,75,24,39,54,28,19,7,5,21,-4,20,2,7,0,"Skip","like"
"235",40,75,24,39,54,28,19,7,5,21,-4,20,2,7,1,"Whole Screen","like"
"236",40,75,24,39,54,28,19,7,5,21,-4,20,2,8,0,"Caption","skip"
"237",40,75,24,39,54,28,19,7,5,21,-4,20,2,8,0,"like","skip"
"238",40,75,24,39,54,28,19,7,5,21,-4,20,2,8,0,"photo","skip"
"239",40,75,24,39,54,28,19,7,5,21,-4,20,2,8,1,"Skip","skip"
"240",40,75,24,39,54,28,19,7,5,21,-4,20,2,8,1,"Whole Screen","skip"
"241",40,75,24,39,54,28,19,7,5,21,-4,20,2,9,0,"Caption","skip"
"242",40,75,24,39,54,28,19,7,5,21,-4,20,2,9,0,"like","skip"
"243",40,75,24,39,54,28,19,7,5,21,-4,20,2,9,0,"photo","skip"
"244",40,75,24,39,54,28,19,7,5,21,-4,20,2,9,1,"Skip","skip"
"245",40,75,24,39,54,28,19,7,5,21,-4,20,2,9,1,"Whole Screen","skip"
"246",40,75,24,39,54,28,19,7,5,21,-4,20,2,10,0,"Caption","like"
"247",40,75,24,39,54,28,19,7,5,21,-4,20,2,10,1,"like","like"
"248",40,75,24,39,54,28,19,7,5,21,-4,20,2,10,0,"photo","like"
"249",40,75,24,39,54,28,19,7,5,21,-4,20,2,10,0,"Skip","like"
"250",40,75,24,39,54,28,19,7,5,21,-4,20,2,10,1,"Whole Screen","like"
"251",40,75,24,39,54,28,19,7,5,21,-4,20,2,11,0,"Caption","skip"
"252",40,75,24,39,54,28,19,7,5,21,-4,20,2,11,0,"like","skip"
"253",40,75,24,39,54,28,19,7,5,21,-4,20,2,11,0,"photo","skip"
"254",40,75,24,39,54,28,19,7,5,21,-4,20,2,11,1,"Skip","skip"
"255",40,75,24,39,54,28,19,7,5,21,-4,20,2,11,1,"Whole Screen","skip"
"256",40,75,24,39,54,28,19,7,5,21,-4,20,2,12,0,"Caption","skip"
"257",40,75,24,39,54,28,19,7,5,21,-4,20,2,12,0,"like","skip"
"258",40,75,24,39,54,28,19,7,5,21,-4,20,2,12,0,"photo","skip"
"259",40,75,24,39,54,28,19,7,5,21,-4,20,2,12,1,"Skip","skip"
"260",40,75,24,39,54,28,19,7,5,21,-4,20,2,12,1,"Whole Screen","skip"
"261",40,75,24,39,54,28,19,7,5,21,-4,20,2,13,0,"Caption","like"
"262",40,75,24,39,54,28,19,7,5,21,-4,20,2,13,1,"like","like"
"263",40,75,24,39,54,28,19,7,5,21,-4,20,2,13,0,"photo","like"
"264",40,75,24,39,54,28,19,7,5,21,-4,20,2,13,0,"Skip","like"
"265",40,75,24,39,54,28,19,7,5,21,-4,20,2,13,1,"Whole Screen","like"
"266",40,75,24,39,54,28,19,7,5,21,-4,20,2,14,0,"Caption","skip"
"267",40,75,24,39,54,28,19,7,5,21,-4,20,2,14,0,"like","skip"
"268",40,75,24,39,54,28,19,7,5,21,-4,20,2,14,0,"photo","skip"
"269",40,75,24,39,54,28,19,7,5,21,-4,20,2,14,1,"Skip","skip"
"270",40,75,24,39,54,28,19,7,5,21,-4,20,2,14,1,"Whole Screen","skip"
"271",40,75,24,39,54,28,19,7,5,21,-4,20,2,15,0,"Caption","like"
"272",40,75,24,39,54,28,19,7,5,21,-4,20,2,15,1,"like","like"
"273",40,75,24,39,54,28,19,7,5,21,-4,20,2,15,0,"photo","like"
"274",40,75,24,39,54,28,19,7,5,21,-4,20,2,15,0,"Skip","like"
"275",40,75,24,39,54,28,19,7,5,21,-4,20,2,15,1,"Whole Screen","like"
"276",40,75,24,39,54,28,19,7,5,21,-4,20,2,16,0,"Caption","like"
"277",40,75,24,39,54,28,19,7,5,21,-4,20,2,16,1,"like","like"
"278",40,75,24,39,54,28,19,7,5,21,-4,20,2,16,0,"photo","like"
"279",40,75,24,39,54,28,19,7,5,21,-4,20,2,16,0,"Skip","like"
"280",40,75,24,39,54,28,19,7,5,21,-4,20,2,16,1,"Whole Screen","like"
"281",40,75,24,39,54,28,19,7,5,21,-4,20,2,17,0,"Caption","skip"
"282",40,75,24,39,54,28,19,7,5,21,-4,20,2,17,0,"like","skip"
"283",40,75,24,39,54,28,19,7,5,21,-4,20,2,17,0,"photo","skip"
"284",40,75,24,39,54,28,19,7,5,21,-4,20,2,17,1,"Skip","skip"
"285",40,75,24,39,54,28,19,7,5,21,-4,20,2,17,1,"Whole Screen","skip"
"286",40,75,24,39,54,28,19,7,5,21,-4,20,2,18,0,"Caption","like"
"287",40,75,24,39,54,28,19,7,5,21,-4,20,2,18,1,"like","like"
"288",40,75,24,39,54,28,19,7,5,21,-4,20,2,18,0,"photo","like"
"289",40,75,24,39,54,28,19,7,5,21,-4,20,2,18,0,"Skip","like"
"290",40,75,24,39,54,28,19,7,5,21,-4,20,2,18,1,"Whole Screen","like"
"291",40,75,24,39,54,28,19,7,5,21,-4,20,2,19,0,"Caption","like"
"292",40,75,24,39,54,28,19,7,5,21,-4,20,2,19,1,"like","like"
"293",40,75,24,39,54,28,19,7,5,21,-4,20,2,19,0,"photo","like"
"294",40,75,24,39,54,28,19,7,5,21,-4,20,2,19,0,"Skip","like"
"295",40,75,24,39,54,28,19,7,5,21,-4,20,2,19,1,"Whole Screen","like"
"296",40,75,24,39,54,28,19,7,5,21,-4,20,2,20,0,"Caption","like"
"297",40,75,24,39,54,28,19,7,5,21,-4,20,2,20,1,"like","like"
"298",40,75,24,39,54,28,19,7,5,21,-4,20,2,20,0,"photo","like"
"299",40,75,24,39,54,28,19,7,5,21,-4,20,2,20,0,"Skip","like"
"300",40,75,24,39,54,28,19,7,5,21,-4,20,2,20,1,"Whole Screen","like"
"301",39,51,29,34,28,22,13,3,1,23,7,21,2,1,0,"Caption","like"
"302",39,51,29,34,28,22,13,3,1,23,7,21,2,1,1,"like","like"
"303",39,51,29,34,28,22,13,3,1,23,7,21,2,1,0,"Skip","like"
"304",39,51,29,34,28,22,13,3,1,23,7,21,2,1,0,"photo","like"
"305",39,51,29,34,28,22,13,3,1,23,7,21,2,1,1,"Whole Screen","like"
"306",39,51,29,34,28,22,13,3,1,23,7,21,2,2,0,"Caption","skip"
"307",39,51,29,34,28,22,13,3,1,23,7,21,2,2,0,"like","skip"
"308",39,51,29,34,28,22,13,3,1,23,7,21,2,2,0,"photo","skip"
"309",39,51,29,34,28,22,13,3,1,23,7,21,2,2,1,"Skip","skip"
"310",39,51,29,34,28,22,13,3,1,23,7,21,2,2,1,"Whole Screen","skip"
"311",39,51,29,34,28,22,13,3,1,23,7,21,2,3,0,"Caption","like"
"312",39,51,29,34,28,22,13,3,1,23,7,21,2,3,1,"like","like"
"313",39,51,29,34,28,22,13,3,1,23,7,21,2,3,0,"photo","like"
"314",39,51,29,34,28,22,13,3,1,23,7,21,2,3,0,"Skip","like"
"315",39,51,29,34,28,22,13,3,1,23,7,21,2,3,1,"Whole Screen","like"
"316",39,51,29,34,28,22,13,3,1,23,7,21,2,4,0,"Caption","like"
"317",39,51,29,34,28,22,13,3,1,23,7,21,2,4,1,"like","like"
"318",39,51,29,34,28,22,13,3,1,23,7,21,2,4,0,"photo","like"
"319",39,51,29,34,28,22,13,3,1,23,7,21,2,4,0,"Skip","like"
"320",39,51,29,34,28,22,13,3,1,23,7,21,2,4,1,"Whole Screen","like"
"321",39,51,29,34,28,22,13,3,1,23,7,21,2,5,0,"Caption","like"
"322",39,51,29,34,28,22,13,3,1,23,7,21,2,5,1,"like","like"
"323",39,51,29,34,28,22,13,3,1,23,7,21,2,5,0,"photo","like"
"324",39,51,29,34,28,22,13,3,1,23,7,21,2,5,0,"Skip","like"
